post_id,user_id,label,year,month,day,hour,clean_text,depression_label_relabelled
818908346963136513,145626605,0,2017,1,10,19,"rt ! know what it is? funded by russia, world wide--dish net nation wide--in 700 million home world wide--22 satell…",0
818906686589112320,145626605,0,2017,1,10,19,i live in st. louis! many dish customers watch rt! it's a full fledged propaganda mill! and you didn't kn…,0
818905444982915074,145626605,0,2017,1,10,19,"didn't know rt in us! coverage worldwide,( nationwide)-(230 tv company)-(22..satel…",0
818886628018102273,145626605,0,2017,1,10,18,"you are the best! however, trying to give a friend a boost, a mistake so far! there was very little differ…",0
818879519608160256,145626605,0,2017,1,10,17,convoluted shit comment!,0
818878580864192515,145626605,0,2017,1,10,17,"sessions is lying on tv as i type this! ""sin against america"" an ag candidate lying in his hearing an…",0
818877470384463873,145626605,0,2017,1,10,17,"another russian/putin tactic!! ""sin against america""! trump has already established a ""strong…",0
818876383837429761,145626605,0,2017,1,10,17,"new scum for the swamp!! hey, it's getting full! ""sin against america"" trump gathered unto himself swamp scum…",0
818874976782712833,145626605,0,2017,1,10,17,"""i've done no research into that claim! holy cow! that's a disqualifying statement! 17 inteli…",0
818873856807079936,145626605,0,2017,1,10,17,supported by alt-right!,1
818873529336819713,145626605,0,2017,1,10,17,"that's just great!! crooks appointing crooks to investigate crooks, congratulated by a crook! ""sin against…",0
818872266767433728,145626605,0,2017,1,10,17,"willy nilly, a great legal term! a john c calhoun disciple! a 1850's "" 'sin against america"" , a sup…",0
818870599288287239,145626605,0,2017,1,10,17,"""sin against america"" sessions is guilty of ""saa"" over a long period! as a disciple of john c calhoun &amp; george wal…",0
818869865520001024,145626605,0,2017,1,10,17,"comey! hostile witness!! trump-sessions denies russia hacked the usa!""sin against america"" inauguration of…",1
818868014951137283,145626605,0,2017,1,10,17,"mccain bashes our president as a hobby! lost any class once had! joined at hip with graham, pitiful!!…",1
818865861964533762,145626605,0,2017,1,10,17,"""sin against america"" committed by sessions for many years!! he's is a disciple of john calhoun &amp; george wallace,ra…",1
818865077151473665,145626605,0,2017,1,10,17,"transition 2017 has an ugly attitude........'we win--you lose!! mr. trump has committed ""sin agains…",0
818863704263495680,145626605,0,2017,1,10,16,"not his history!! a disciple of john c calhoun &amp; george wallace! ""he's committed ""sin against ameri…",0
818862321695068160,145626605,0,2017,1,10,16,""" sin against america"" taking 30,000,000 citizens insurance &amp; having no replacement only a hollow prom…",1
818799934686298112,145626605,0,2017,1,10,12,"just saying!!!!!!!!!!!!!!!! ""sin against america""",1
818799193636618240,145626605,0,2017,1,10,12,4 crucial stories to focus on instead of trump's press conference via,0
818798725942362112,145626605,0,2017,1,10,12,"most of the wind is from trump! ""sin against america""",1
818798275771957248,145626605,0,2017,1,10,12,"lies on facebook @ 3:00 pm.......your newest propaganda mill! ""sin against america""",0
818797477365239808,145626605,0,2017,1,10,12,slick propagandist!!your smooth way this morning of normalizing trump/putin's sins was an act to behold! b…,0
818795397233709056,145626605,0,2017,1,10,12,"mcconnell, one of the worst that ""sin against america"" trump is number one ""sin against america""",1
818794510218129408,145626605,0,2017,1,10,12,"please consider?i'm using:""sin against america"" &amp; ""don't sin against american""as label/tweet on any/ all w…",0
818788869688688641,145626605,0,2017,1,10,11,dunce!!!! support for a proven racist because he is from alabama? he's from alt-right! he o…,0
818787928537186304,145626605,0,2017,1,10,11,"""sin against america"" &amp; sin against mankind, humanity !",1
818787296313036800,145626605,0,2017,1,10,11,"if i understand you, and i don't , i appears you are a stupid deplorable jerk!",0
818768390294827008,145626605,0,2017,1,10,10,"conway dismisses need for independent hack probe, says trump may reconsider sanctions on russia via ""saa""",0
818768123016921088,145626605,0,2017,1,10,10,fact check: trump errs in reply to meryl streep via,0
818767422303961088,145626605,0,2017,1,10,10,"talk about sin!! tucker owns a career of""sin against america"" what is ""saa""if…",1
818766122606587904,145626605,0,2017,1,10,10,"lying ted? america needs sessions? sessions owns a career of ""sin against america"" ag???…",0
818764102948581376,145626605,0,2017,1,10,10,"rt : to m65,000,000! call out ""sins against america"" tell all, ""don't sin against america"" respect sinners against americ…",0
818763946169630720,145626605,0,2017,1,10,10,"session, he owns a career of: ""sin against america""",1
818763005223698432,145626605,0,2017,1,10,10,"5 things???? five lies!! he owns a career of ""sin against america""",0
818760484879003648,145626605,0,2017,1,10,10,"is this a ""sin against america""? no doubt!!!!",1
818759779099222020,145626605,0,2017,1,10,10,"session's career of ""sins against america""",0
818758661619253248,145626605,0,2017,1,10,9,"to m65,000,000! call out ""sins against america"" tell all, ""don't sin against america"" respect sinners against ame…",1
818757574526926848,145626605,0,2017,1,10,9,"""sins against america"" label those that ""sin against america!!!! also: ""don't sin against america""",0
818756666409750528,145626605,0,2017,1,10,9,""" sins against america"" my measure of the posts/comments/propaganda from trump/alt-right/gop/transition team &amp; fo…",1
818755658359209984,145626605,0,2017,1,10,9,"""sins against america""judge each post by ryan/ his buddies! see if it qualifie…",0
818754435774054400,145626605,0,2017,1,10,9,"we have the strongest!!! degrading our military is another ""sin against america"" putin has one(1)aircr…",1
818753266024673280,145626605,0,2017,1,10,9,"he can't!!! owes so much money/respect for putin! another ""sin against america"" don't let it happen without your v…",1
818752608429023232,145626605,0,2017,1,10,9,"using our soldiers in propaganda for trump! ""sin against america"" evangelicals use religion, alt-right…",0
818750852802478080,145626605,0,2017,1,10,9,"trump condemns press &amp; inteli agencies! clearly, subversion of america!! another trump ""sin against a…",1
818749902113112064,145626605,0,2017,1,10,9,"but not 30,000,000 people who have insurance for the first time! one of his ""sins against america""..........…",0
818749038258487296,145626605,0,2017,1,10,9,"o'man/woman/ if we had mr. truman!!!! hey, we can act like him!!!! defend america against ""sins agai…",0
818747704394256384,145626605,0,2017,1,10,9,"all about numbers!! if majority of m65,000,000 tweet/retweet pictures/comments/trump's own words he will be unable…",0
818746409797173248,145626605,0,2017,1,10,9,"numbers!!! it's all about numbers! if large majority of m65,000,000 tweet-retweet trumps ""sins against america"" it…",0
818745458491265024,145626605,0,2017,1,10,9,⚡️ “report: trump's secretary of state pick did illegal business with iran”,0
818745025488187393,145626605,0,2017,1,10,9,⚡️ “report: trump's secretary of state pick did illegal business with iran”,0
818743600762748930,145626605,0,2017,1,10,8,"rt : i agree! stay on message tttttttttrrrrrrrrruuuummmppppppp! his lies, a traitor! he has sinned against america!! he…",0
818743379945263104,145626605,0,2017,1,10,8,"i agree! stay on message tttttttttrrrrrrrrruuuummmppppppp! his lies, a traitor! he has sinned against america!!…",0
818740847961325568,145626605,0,2017,1,10,8,check out this great video i am watching over at,0
818740625562619905,145626605,0,2017,1,10,8,kellyanne conway says trump shouldn't be held accountable for the things he says via,0
818740513255936001,145626605,0,2017,1,10,8,conway accuses meryl streep of 'inciting people's worst instincts',1
818740409379782656,145626605,0,2017,1,10,8,here's what donald trump said about meryl streep in 2015,0
818740193280847873,145626605,0,2017,1,10,8,65 million americans should threaten to not pay taxes,1
818738555786842114,145626605,0,2017,1,10,8,seanad order of business 10th november 2016: election of mr trump as pre... via,0
818737666304905216,145626605,0,2017,1,10,8,"trump attacked meryl streep's right to free speech, so ron howard destroyed him",1
818731192010899457,145626605,0,2017,1,10,8,"protests erupt in kentucky after gop supermajority passes extreme anti-choice, anti-union bills via",1
818730906177388544,145626605,0,2017,1,10,8,donald trump is very upset that the media and american people are mocking him via mocking? wait!!!!!!,0
818729886206558209,145626605,0,2017,1,10,8,trump says he never mocked a disabled reporter: here’s the video showing he did - meryl streep for president!!,0
818728615890354178,145626605,0,2017,1,10,7,trump says he never mocked a disabled reporter: here’s the video showing he did -,0
818633037445533696,145626605,0,2017,1,10,1,"how crazy this is! just think about ""sins against america"" sins usually require confession or punishment…",0
818632202598617088,145626605,0,2017,1,10,1,"so many lies,so many promises, some many weaknesses, so many incompetent cabinet members, so many scanda…",0
818630792620470272,145626605,0,2017,1,10,1,"on msnbc argued problem was dems. security not russian thug, you know the one that trump thinks is a very sm…",0
818629896285077506,145626605,0,2017,1,10,1,don't shoot!!!!,0
818628949702021120,145626605,0,2017,1,10,1,"can't you evangelicals please try to stop kids,others being killed by gun toting people, i.e. nra favo…",0
818627573148172289,145626605,0,2017,1,10,1,two peas in a pod!! sinners against america! what is sin against america you ask! lies that damage our gover…,1
818625727419613184,145626605,0,2017,1,10,1,"is it alright if i tweet you and djt together, both tags?🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺",0
818625021975347200,145626605,0,2017,1,10,1,"i'll be sending these daily as long as you don't tell the truth!!! will be adding many more, great variety…",0
818623721611128832,145626605,0,2017,1,10,1,your strident bashing of pres. obama is sicking! djt denigrated u so bad &amp; you spend the last days of the…,0
818621743304679426,145626605,0,2017,1,10,0,will bewatching/ reading you! wish you had changed from propagandist! now have to work everyday for 48 mon…,0
818620757773287425,145626605,0,2017,1,10,0,chris matthews read law regarding trumps son-in law! can't serve according to law,1
818619877418291202,145626605,0,2017,1,10,0,"also, thanks comey &amp; putin! add fox, alt-",0
818619548396036097,145626605,0,2017,1,10,0,chris matthews just read law regarding nepotism! trump can't have a relative working for him! from son all…,0
818618070075895809,145626605,0,2017,1,10,0,truth is a stubborn thing!!!! lies flow out of trump supports a river!!!,1
818615000919146496,145626605,0,2017,1,10,0,"way to go corker! now you are friends with two alt-right thugs! trump, putin, joe scarborough committed si…",0
818613905652117504,145626605,0,2017,1,10,0,"i was wishing good things! you failed! 15 minutes in , two fox favorite guest,you lost control…",1
818611670369107969,145626605,0,2017,1,10,0,hello! you endorsed racist for ag??haven't you ever studied john c calhoun! session is a disciple of calh…,0
818608552688418816,145626605,0,2017,1,10,0,"you're slick dude joe!still operating propaganda mill! hoped you would wake up! crime against america! alt-right, crash",0
818607212713148416,145626605,0,2017,1,9,23,bash is on!! alt-right&amp; supporters like you have pickup the propaganda game! bash obama! keep at…,0
818605634362937344,145626605,0,2017,1,9,23,just great!!!! ad campaign by trump &amp; putin in russia!! they just finished campaign in ame…,0
818604426852237312,145626605,0,2017,1,9,23,"she had a chance,she failed! u are way too much, now she loses the propaganda war in the first…",1
818603201050112001,145626605,0,2017,1,9,23,"fox on msnbc!! mccain/preibus, shallow minded lies about our president, did not answer her questions, she didn't co…",1
818602294593880065,145626605,0,2017,1,9,23,we've had a fill your propaganda mill &amp; now we have greta! off to a very bad start! mccain-pre…,0
818601445889024001,145626605,0,2017,1,9,23,one day joe like the old days! great! but your already back o…,0
818599624290238466,145626605,0,2017,1,9,23,"🇷🇺 greta!15 minutes into her new program,two her favorite fox guest,mccain &amp; priebus. hadto check channels!…",0
818564032940675073,145626605,0,2017,1,9,21,the wanharian: mcconnell to dems: work with us to repeal and repl... n no repeal you creep!!,1
818483251513872384,145626605,0,2017,1,9,15,"""billionaire"" trump can't pay his transition team's salaries",0
818482122688233472,145626605,0,2017,1,9,15,trump has broken his committment to release his tax returns,0
818477981022687232,145626605,0,2017,1,9,15,"?????????????? numb skulls!!!!! no heart, no soul!!",0
818477413797597184,145626605,0,2017,1,9,15,"like ""looked in his eyes &amp; saw his soul ""so far he hasn't exhibited the presents of a heart,only hat…",0
818475339676585984,145626605,0,2017,1,9,15,insane/ ill informed! absolutely no evidence regaining the status of the old soviet union would al…,1
818474115497607169,145626605,0,2017,1,9,15,"bombed! in kelly's defense..difficult to defend propaganda, lies,fake ne…",1
818472979122323457,145626605,0,2017,1,9,15,what did it say??? what did it say???,0
818472347556597760,145626605,0,2017,1,9,14,""" man's got to know his limitations"" ! manage a country of 330,000,000 citizens?? command the str…",0
818468545998835713,145626605,0,2017,1,9,14,"""would never do that""what really causes you great harm,you do something really stupid,outrageous t…",1
818462805082996737,145626605,0,2017,1,9,14,"a lame comment! 6,000.000 jews killed by a nationalist like trump! bannon hates jews!!! he is trumps bra…",0
818322698287857665,145626605,0,2017,1,9,5,"i'm a retired marketing agent! now? photographer! photos in 46 states, 27…",0
818319346799935489,145626605,0,2017,1,9,4,"what do you expect gain from propaganda stream for trump? if was an audition for fox,won't happen! get back…",0
818316109803847681,145626605,0,2017,1,9,4,"hannity says no? big dog now at fox! get off the trump train! hannity, you and others have and are committi…",0
818315080110641154,145626605,0,2017,1,9,4,bad! awful! john c calhoun? geo wallace disciple! so wrong for america's ag!!,0
818313958696353792,145626605,0,2017,1,9,4,"those that voted for trump, you know in your heart that we have come to dangerous time! you have more power than we…",0
818312702275780608,145626605,0,2017,1,9,4,now! the time to push trump &amp; putin hard!!!! it will take so many of us!!! let's do it! i tweet all day rebutting…,0
818311860357369856,145626605,0,2017,1,9,4,sean hannity serves joe scarborough a hot cup of morning ohhhhhhh: via,0
818311515942092800,145626605,0,2017,1,9,4,sean hannity serves joe scarborough a hot cup of morning ohhhhhhh: via,0
818310690909908993,145626605,0,2017,1,9,4,"we already have the strongest military in the world you dip stick!! russia has one(1) aircraft carrier, 50 year old…",0
818309502638456832,145626605,0,2017,1,9,4,"i know someone who need a strong military! russia only has one(1) air craft carrier!!! a 50 year old diesel, tug bo…",0
818308383698812929,145626605,0,2017,1,9,4,if there is just one patriot in the group of cabinet candidates please stand up and be a great hero for america!!!…,0
818306034477494272,145626605,0,2017,1,9,3,proof would ne handy!!!!,0
818305887156715520,145626605,0,2017,1,9,3,trump alt-right !!!!! support's trump's favorable opinion of putin!!!1,0
818305591957331969,145626605,0,2017,1,9,3,"i got it!!! you are alt-right!!!!!! bannons thugs!!!! putin's lackies,",0
818304933812432896,145626605,0,2017,1,9,3,"you lost by 3,000,000 ....landslide my ass!!!!! want to know who lost, watch the lies!!!",0
818304620284047360,145626605,0,2017,1,9,3,"that's a russian slogan if i ever saw one!!! no, wait that's from trump supporters or is it????",0
818304102950113281,145626605,0,2017,1,9,3,"is that trumps/putin's private army, russian thugs or nra loyalist??? is armed insurrection you methods america rig…",0
818303463675281409,145626605,0,2017,1,9,3,"are you saying trump &amp; putin will oust the senate, house and all us government???? sure sounds that way!!",0
818302944890253312,145626605,0,2017,1,9,3,"trump does not care about americans!! people that care about america would never assist,request or argue in favor o…",1
818302097661759490,145626605,0,2017,1,9,3,is there room for putin on this portrait ?,0
818301620463276033,145626605,0,2017,1,9,3,sickening......................,1
818301431883120641,145626605,0,2017,1,9,3,"did you know that russia/putin only has one air craft carrier? year old diesel monster, tug boat hasto accompany du…",0
818300665118212096,145626605,0,2017,1,9,3,"are you sympathetic to russia??? or loyal to america??? shame i have to ask, can't tell!!",0
818299525160955904,145626605,0,2017,1,9,3,"putin doesn't have to ""blast"" the press.......he owns and runs the press! trumps next step???? who knows!! weeeeeee…",0
818298997253271552,145626605,0,2017,1,9,3,"if they are american patriots they will back away from trump! if they don't they are traitors,russian sympathizers,…",1
818298259873681408,145626605,0,2017,1,9,3,"wrong! what you said about nsa &amp; cia, others convinces most of us you are fully involved with putin/russia!!!!",0
818297734809710592,145626605,0,2017,1,9,3,"what can a half wit, mobster, swindler, racist, bigot, do to help america??? absolutely nothing, can't…",1
818295698441596928,145626605,0,2017,1,9,3,"amazing..they tend to hit all.... deplorable &amp; 65,000,000 alike! look out when the ball hits you in michigan, wisco…",0
818215214856413184,145626605,0,2017,1,8,21,harken back. i say harken back................to a day when trump mocked the great press reporter! now he's upset…,0
818213767242797057,145626605,0,2017,1,8,21,trump's press secretary begs the american people to stop mocking donald trump via,1
818212650505080832,145626605,0,2017,1,8,21,the record: president obama on social progress and equality via,0
818185706409512961,145626605,0,2017,1,8,20,fake news!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!…,0
818185026340880385,145626605,0,2017,1,8,19,way to go evangelicals .......44% of ev's voted for trump! 50% of gop favor putin!!!! swamps??? we have one in ev…,0
818184399741210624,145626605,0,2017,1,8,19,"""in one poll"" you slick joker!! what poll? who did it? amazing, one poll!…",0
818183325215064064,145626605,0,2017,1,8,19,did you know? russia has one(1)aircraft carrier! that's it! a 50 year old diesel. requires a tug trail since it nee…,0
818182649990803456,145626605,0,2017,1,8,19,write me a fake book......post it next to fake news,0
818182438564352000,145626605,0,2017,1,8,19,way to go joy!!sending 50 plus tweet a day with 4 pictures/images! consider asking others please? think…,0
818181520762478592,145626605,0,2017,1,8,19,and you've helped how many sick kids get insurance???? you slick guys voted 65 time to repeal over sis years and n…,0
818180966866911234,145626605,0,2017,1,8,19,he has held on you dip stick! who are you? do i know you? okok you only appear on fox…,0
818179794563137536,145626605,0,2017,1,8,19,"i understand breitnews is a cesspool, swamp, hog wallow, and otherwise a deplorable company! hey i…",0
818179084446560257,145626605,0,2017,1,8,19,white house,0
818178773141127168,145626605,0,2017,1,8,19,"inside the 116 club, jeff sessions’ hidden haunt",1
818177400920018946,145626605,0,2017,1,8,19,and this is ok with you??,0
818177022962831361,145626605,0,2017,1,8,19,sell this to sick people!!!!!!!!!!!!!,0
818176907304927236,145626605,0,2017,1,8,19,you hung in there long enough to spread so many lies..................…,0
818176366122254340,145626605,0,2017,1,8,19,that's a joke and everyone knows it!!!!!!!!!!!!!!!!!!,0
818175567220604929,145626605,0,2017,1,8,19,the senator from kentucky where you will find the most us citizens dependent on food stamps for many yeas!,0
818174050556067842,145626605,0,2017,1,8,19,go home dude.............you're poison!!!!!!!!!!!! if you are as stupid/evil/narcissistic as trump get th…,1
818170443848880128,145626605,0,2017,1,8,19,did you know him?,0
818169963974455298,145626605,0,2017,1,8,18,man you blew it!!!!!!!!!!!!!,0
818169752854085632,145626605,0,2017,1,8,18,wish you didn't do what you do!,0
818167979791753216,145626605,0,2017,1,8,18,the alt-right descends into civil war after leading figure is booted from inauguration event via,1
818166979827826688,145626605,0,2017,1,8,18,are you sure that wasn't putin saying that? you do know that thermonuclear bombs create a lot of heat? what are we…,0
818165734757060608,145626605,0,2017,1,8,18,"you jerk, you can tweet from anywhere!!! this kind idiot shit is what worries me!!!!",1
818165388819230721,145626605,0,2017,1,8,18,"75 weeks of continuous job growth, more than 7 years! america is already great! really, how does it feel to say ""…",0
818164517972639745,145626605,0,2017,1,8,18,what you've said in past months reminds me of mountainous garbage dump! nothing of any value but laying…,1
818162787725807616,145626605,0,2017,1,8,18,"only if you force me! which is concern! apparently you don't understand, what you have said in the past months rem…",1
818161838210875393,145626605,0,2017,1,8,18,live in missouri &amp; scared! who's walking next to kids in my neighborhood with an ar 15? a pistol with large magazi…,1
818160335341424641,145626605,0,2017,1,8,18,"lies, how do we know? trumps name is on it!! remember, 82% of his pronouncements a…",0
818159075250892801,145626605,0,2017,1,8,18,"you really think we, 65,000,000, believe you or trump........or 44% of evangelicals ......or 50% of gop that has a…",0
818158391126331392,145626605,0,2017,1,8,18,"not from russia!!!! comparing trump/putin/russia/vulgar mouth, slandering women! is like comparing ....trump univer…",0
818157238527393795,145626605,0,2017,1,8,18,sick to my stomach!!!!!!!!!!!!!!,1
818157143706767360,145626605,0,2017,1,8,18,sick to my stomach!!!!!!!!!!!!!!!,1
818156726637699073,145626605,0,2017,1,8,18,"reminds me of a cyber 9/11.....................scary!!!!! no deaths that we know of, at least not ye…",1
818155886774538241,145626605,0,2017,1,8,18,tweeter of lies!!!!!!!!!,0
818153118416388099,145626605,0,2017,1,8,17,trump disgraces the presidency by attacking meet the press for not pushing his propaganda via,0
818117127894925312,145626605,0,2017,1,8,15,does authority to demand i stop come from trump??? if so…,0
818115831825661952,145626605,0,2017,1,8,15,thanks for reading them! truth is a difficult thing!! can't get rid of it!!1,0
818113650875580419,145626605,0,2017,1,8,15,wikileaks hints at plan to create ominous ‘big brother’ database via,1
818113348902514692,145626605,0,2017,1,8,15,"trump owes two russian banks, owned by friends of putin, a lot of money.........two internet servers in trump tower…",0
818112564223770627,145626605,0,2017,1,8,15,"a narcissistic, anarchistic idiot!! comparied to hemingway???? i suggest more like lenin, stalin!!!!!!!!!!!!",0
818111913007677442,145626605,0,2017,1,8,15,does trump treat press/media with respect????????🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺,0
818111532802461696,145626605,0,2017,1,8,15,"disregard of constitution, country &amp; citizens!! if candidate for cabinet is not properly vetted could be in big tro…",0
818109735547371520,145626605,0,2017,1,8,14,"consider, a sin against america! that's what you are doing!! ""have you no sense of ""our country"" u…",0
818108603559268352,145626605,0,2017,1,8,14,"they don't work for you stupid!!!!! separate branch of government! man, you just don't know do you??????????",0
818108234003267585,145626605,0,2017,1,8,14,"if you love the stars &amp; stripes why you love putin so much? nonsensical, narcissistic,and a lie!…",1
818106097382858752,145626605,0,2017,1,8,14,"dirty stores, terrible food, great people work there in spite of an evil owner, they need to work like we do!!!",1
818105623195906049,145626605,0,2017,1,8,14,"fits the trump model..........as long as he doesn't get mistreated to hell with the others....330,00…",0
818105050765660162,145626605,0,2017,1,8,14,"says what fits the situation! people in kentucky know he lies, evil etc.they still vote for him! i ask you why? the…",0
818104490515693568,145626605,0,2017,1,8,14,"the american voted 3,000,000 hc votes more than trump lier!!!!!!!!!!!!!!!!!!!",0
818104159866146816,145626605,0,2017,1,8,14,trump attempts to intimidate nbc news with misguided tweet via,1
818103888318439424,145626605,0,2017,1,8,14,trump's star search via,0
818103506150289408,145626605,0,2017,1,8,14,only a communist feels this strongly about russia/putin!!!!!,0
818102868670644224,145626605,0,2017,1,8,14,her problem is minuscule compared to the other bad actors on the cabinet!!!!,0
818102062990946304,145626605,0,2017,1,8,14,is this guy on the trump payroll???????,0
818100739901943808,145626605,0,2017,1,8,14,which one is the worst? dumbest? most dangerous? ugliest? mental ill? overall stupid &amp; evil?,0
818099905608687616,145626605,0,2017,1,8,14,"one of the most dangerous people in the usa!!! the most stupid, lindsay graham !!!!!!",1
818098904289964032,145626605,0,2017,1,8,14,"hey dummy, he has already 🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺delegitimize himself!!!!!!!!",0
818098418325352448,145626605,0,2017,1,8,14,stupid trump!!!!!!!!!!!!!!!!!!!,1
818098312356171776,145626605,0,2017,1,8,14,stupid !!!!!!!!!!!!!!!!!!!!!!!!!!!,0
818097413453967360,145626605,0,2017,1,8,14,"russia hacked! wikileaks distributed!, trump coordinated with russia! what do you call this???????? treason!!…",0
818095715033485312,145626605,0,2017,1,8,14,no heart!!!!,0
817914401772699649,145626605,0,2017,1,8,2,"putin ordered hacking to help trump, intelligence report says via",0
817910246693883909,145626605,0,2017,1,8,1,"watch joe,very anti obama,very anti clinton, very pro trump! nothing but propaganda for trump!and by associa…",0
817904812176134144,145626605,0,2017,1,8,1,it will get worse!!!!!,0
817904253817733120,145626605,0,2017,1,8,1,"comey, putin, plus hc bad campaign was to much for her! wait, got 3,000,000 votes plus",0
817902896423563265,145626605,0,2017,1,8,1,i've found a real trump/putin lover! since i love all god children i don't follow anyone that hates…,0
817901219553349633,145626605,0,2017,1,8,1,you are stupid.................,1
817900638398976000,145626605,0,2017,1,8,1,"the best to you! i'm making a big effort as just a retired man! please go mytweeter post,want you to…",0
817899480875839488,145626605,0,2017,1,8,1,"bad for america, flynn!!!!",0
817899381827469312,145626605,0,2017,1,8,1,flynn has putin type brain! if flynn wins(he is nuts)we'll know then how quick will get very dangerous in…,0
817897816064462849,145626605,0,2017,1,8,0,"fascinating, scary &amp; insightful..........................",1
817896755543031808,145626605,0,2017,1,8,0,"is there any indication of a media type, strong supporter of trump, dealing with any of these outlets?????",0
817895762562609154,145626605,0,2017,1,8,0,"he'll need a strong arm of some type! he shows all the signs of a ""strongman"" project underway!!!",0
817894354631196673,145626605,0,2017,1,8,0,"serious! as adds generals to his cabinet,bashes media,grows his own media outlets and grows his propaganda m…",1
817893265831665664,145626605,0,2017,1,8,0,rt : the outlets poised to become trump's personal propaganda machine:,0
817892378400980994,145626605,0,2017,1,8,0,"we are going to find out if the media is up for this!!! if not, we are all in trouble!! what is it if favors…",0
817891573459513345,145626605,0,2017,1,8,0,"$$$$ like fox! andy &amp; phil wanted to cater to alt-right! joe scarborough, good example! propaganda for trump…",0
817890509851127809,145626605,0,2017,1,8,0,"phil, andy &amp; others have wanted to cater to the alt-right for some time! joe scarborough is good example!! msnbc ,…",0
817889792675422209,145626605,0,2017,1,8,0,"why? does he love them? does he love his country?he presents propaganda aimed at anyone that is not white, christia…",0
817889085180309505,145626605,0,2017,1,8,0,"why would anyone sane and ethical be ""beloved by white supremacists, neo-nzis, &amp; alt-right""? you know, kinda…",0
817886745173823488,145626605,0,2017,1,8,0,how about strange dark situation with joe scarborough and msnbc platform &amp; undisclosed relationship with trum…,1
817882811944341504,145626605,0,2017,1,7,23,"man, who are you to call the cia lying....... trump/trash!!",0
817882025311039488,145626605,0,2017,1,7,23,who's country are you favoring in this mess??? sounds like putin's🇷🇺🇷🇺…,0
817881294881386497,145626605,0,2017,1,7,23,"i understand he &amp; mika are there often, especially mika!!!",0
817879812811476992,145626605,0,2017,1,7,23,is this a russian or american talking!!!,0
817879484988792833,145626605,0,2017,1,7,23,unforgivable !!!!! traitor!!!,0
817878844527038465,145626605,0,2017,1,7,23,if you really wan to be informed watch !!!!!!!,0
817878104773431296,145626605,0,2017,1,7,23,someone with status take this away simply talking a lot about time lapse/new players in intelli…,0
817875362818510849,145626605,0,2017,1,7,23,rt : ask joe scarborough! he leads one ofthe most aggressive propaganda campaigns for trump todate! still sponsors…,1
817875223626260482,145626605,0,2017,1,7,23,ask joe scarborough! he leads one ofthe most aggressive propaganda campaigns for trump todate! still spons…,1
817855286673338373,145626605,0,2017,1,7,22,@ i noticed a picture of mika's father in your post!! he's not supporting you propaganda is he??,0
817853511362899968,145626605,0,2017,1,7,22,"hey joe, is this where you ran your propaganda mill from in past months? looks capable!!! was this install…",0
817844493500252160,145626605,0,2017,1,7,21,it's not naivete! it's his responsibility to say &amp; do what putin &amp; trump want!!! he's been doing fir months,0
817777005450117120,145626605,0,2017,1,7,16,"mika, mika..............bail!!! not a boat to travel on!! passengers, bannon, trump, kelleyan…",1
817775692058398720,145626605,0,2017,1,7,16,"from trump ""bash the press"" playbook! joe,we don't need to know your opinion of the reporter but just what…",1
817769503455059968,145626605,0,2017,1,7,16,"you and the gop got run over by them!!! putin, wikileaks, brietbart, not sources for the truth!!!",1
817768647015956480,145626605,0,2017,1,7,16,"desperate attempt to stop truth from ""escaping"" into the public!! notice, if enough citizens support truth,…",0
817767492831612931,145626605,0,2017,1,7,16,"propaganda wins, great pair of lairs necessary for the win!!! why did the guests,most, cave to joe? sad day!!",1
817766564636295168,145626605,0,2017,1,7,16,"master at deflection! also what is sad, he compromises all guest into his statement…",1
817765587476770818,145626605,0,2017,1,7,16,"who cares joe? talk about english 'fot ball"" or when you were in office, as you one did all the time!",0
817764988903424000,145626605,0,2017,1,7,16,"no socks joey! what you are doing recently on twitter is called ""filler"" less lies,propaganda more fluff!!! noticeable tactic!!",1
817764313784086528,145626605,0,2017,1,7,16,"joe, you're going at ""leaks by administration office"" hey joe, putin stole/hacked the usa!! u are on the putin kind of promotion!!",0
817763510746759168,145626605,0,2017,1,7,16,lair!!! records/you tube show a very favorable position on trump/putin until few days ago when the damn wa…,0
817762318197149701,145626605,0,2017,1,7,15,"your were one of the prime users of wikileaks! propaganda requires false substance! fox,wikileaks, beietba…",0
817761141464174592,145626605,0,2017,1,7,15,a packed house??? sounds like trump!!!!!!!!!!!!,0
817760733144502272,145626605,0,2017,1,7,15,"and bygolly, you laughed about it!!!",0
817759987271368705,145626605,0,2017,1,7,15,what is your take no socks joey! seems you are polling here bef…,0
817758913370214400,145626605,0,2017,1,7,15,"i can tell you where there about 65,000,000 voters that trust t…",0
817757972222869505,145626605,0,2017,1,7,15,"where you been?? joe has been caring propaganda load alone!!! now it's apparent that the ""lo…",0
817750784171458560,145626605,0,2017,1,7,15,via : u.s. intelligence community releases public report on russian hacking,0
817682585589518336,145626605,0,2017,1,7,10,a john c. calhoun/george wallace disciple!!!!!,0
